Id,Name,Description,IsActive,CreatedAt,CreatedBy,UpdatedAt,UpdatedBy
a9cf58e8-51da-4330-99b5-98a8f35937a4,Chlorhexidine Gluconate [4%],,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
9a11a9c3-c8cb-46d3-8be6-ee1f5ac1a307,Chlorhexidine Gluconate [7.1%],,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
b70272ef-8294-4be3-95e1-d97da6b4bd97,Chlorhexidine Gluconate + Cetrimide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
12bb609f-a034-4a24-b410-e4bf8a27dfa8,Chlorhexidine Gluconate + Isopropyl alcohol,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
734856fa-61d4-4181-ac86-7c5817f36a98,Chlorhexidine Hydrochloride + Cetrimide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
aad3c8b7-8dcd-49db-8955-2dafd4f85757,Chlorhexidine hydrochloride + Nystatin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
4d8f896f-3368-4a99-ad63-041ca3e59bc2,Chloroquine Phosphate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
93f37b5a-9651-47ff-a13f-a2bfc68ecaea,Chloroxylenol,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
0488ce4d-415d-49a3-86a3-b282bdf435aa,Chloroxylenol + Triclosan,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
9ffcedb4-2c0e-4110-b086-005b01882e0c,Chlorpheniramine Maleate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
ad16cf9a-1254-4f73-b2dc-b1d1ec2ceb26,Chlorpromazine Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
29a9740a-caf4-4760-b4c6-4532715a1c89,Chlorthalidone,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
810c18a8-afff-42ba-a48d-49b80d3f1a2a,Cholecalciferol [Vitamin D3],,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
20925a1d-a29f-49b7-bb6c-73687f62802f,Cholera Saline,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
82725dfb-09c6-45d3-b229-bcb24f9d2d0c,Cholestyramine Resin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
5576024f-d5db-4006-9d11-f6c5519370f5,Choriogonadotropin Alpha,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
69337fba-899d-419b-bb23-94f1b2f1794d,Ciclesonide (Inhalation Aerosol),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
dfc063b1-23b5-461b-aba2-ab71ab15d6ef,Ciclesonide (Nasal Spray),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
89d5db80-11c6-47a7-964f-b67fd34d981a,Ciclopirox Olamine (Cream),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
9b071e43-899f-4a18-a385-fa2042025d9b,Ciclopirox Olamine (Nail Lacquer),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
1c16651e-b619-4ed2-b9e3-26ee30de9618,Ciclopirox Olamine (Shampoo),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
382ad61a-24e5-49ce-88e3-c7bf4fe9c329,Cilnidipine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
1b73da9f-9aae-4d20-b424-ac6581a50a3e,Cilostazol,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
baff74c0-cb29-45f8-9785-147fa22f8297,Cinchocaine + Hydrocortisone + Framycetin + Esculin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
76c8b872-ba90-4c30-9922-6ee3ce9a6254,Cinchocaine + Hydrocortisone + Neomycin + Esculin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
e47d59ae-0a4b-4edb-9691-c0c614503ce9,Cinnarizine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
b3efcedf-bcf0-410f-a3c6-a465b0f0828b,Cinnarizine + Dimenhydrinate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
bcad5145-b856-46d1-90d1-b83756de9eee,Ciprofibrate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
bc53ef80-1278-4907-8e26-aa0def22ac52,Ciprofloxacin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
5d282dfe-e3a0-4705-a1c1-04a8eb9992a2,Ciprofloxacin (Ophthalmic),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
f0f4aa1d-bcdb-4fa2-930a-c783025c6a17,Ciprofloxacin + Dexamethasone,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
7e82b49a-0d4f-4d05-baa1-9e15285042f2,Ciprofloxacin + Hydrocortisone Acetate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
99d1e822-a003-4218-9c32-16e4b73ee4fa,Cisatracurium Besylate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
9f2fd37f-eca5-4d05-8c6d-a8ee2704b65e,Cisplatin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
e6d8eeed-0929-4aeb-bd98-c7b48ab3edd4,Citalopram Hydrobromide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
2ba6abcb-9413-4d8c-8f0f-a25e12a02c6a,Citicoline Sodium,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
0df27593-f77b-400c-8a22-dc46153c7e26,Citric Acid Monohydrate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
fa6b8457-cfa6-4b5c-b4df-8b2a85e11cfd,Clarithromycin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
c9ffe13f-fef7-4152-ac86-49c6fdf56670,Clascoterone,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
7a06cbd6-a869-4826-8eaf-ebf367ff419e,Clindamycin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
a97f1117-c29b-412b-89ba-075bbf7da2e6,Clindamycin (Lotion),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
a0a0a651-706b-4fdc-8d5f-83ce88667c60,Clindamycin (Vaginal Cream),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
d39bba7d-b659-489f-aef3-1fb920c62b16,Clindamycin + Benzoyl peroxide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
8eb023ba-b321-4e83-859f-a8553503c4d0,Clindamycin + Tretinoin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
41309354-0313-4770-9d33-af65fc783c39,Clioquinol + Flumetasone Pivalate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
82e0bc2f-ee71-4d3c-9d3f-38e48d4608ba,Clioquinol + Fluocinolone Acetonide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
cea723b7-6784-4766-85dd-217b6c123e30,Clobazam,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
ce93fa30-64a0-4302-8a1e-d33dde9856ec,Clobetasol Propionate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
3f0c6cb6-4e21-4fbb-bc63-998c6b8efb8e,Clobetasol Propionate + Neomycin Sulphate + Nystatin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
04a2f099-e7cf-43a5-b1dc-4fe7a7910170,Clobetasol Propionate + Ofloxacin + Ornidazole + Terbinafine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
7b0b6def-dcc7-46a7-8735-fcfccf50a471,Clobetasol Propionate + Salicylic Acid,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
919d1521-fa70-4ae4-a828-0c638e8c1090,Clobetasone Butyrate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
849d40e9-3726-49b3-b52b-593fa0b1fbe4,Clomiphene Citrate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
02fea0b9-d092-43c0-a73c-9e2b89a63e92,Clomipramine Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
55f26846-ba33-4ef1-b4e6-b5e0590f1fb0,Clonazepam,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
55ce0016-b111-48f3-99be-600054aa4571,Clonidine Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
99a6fab0-d95e-432b-8284-175416177521,Clopidogrel + Aspirin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
a31a72d3-0076-4a02-85d0-751d4171fe4f,Clopidogrel Bisulphate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
54890e83-ce2d-40a3-88d5-e7e942b7c036,Clostridium Botulinum Toxin Type A Neurotoxin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
1b61ce57-44d7-409f-9ec7-d87a3367c92f,Clotrimazole (Ear drop),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
69e78226-4704-43f0-8eee-78e150b0af1c,Clotrimazole (Eye ointment),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
3bd4e2da-3b9a-4502-9d45-f4e89ff8bd04,Clotrimazole (Topical),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
2185394f-4e14-48a4-9f24-27200278eafe,Clotrimazole (Vaginal tablet),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
dd66954b-f3c6-4333-a705-34496c5d7878,Clotrimazole + Hydrocortisone,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
ebaf87fd-475b-45b5-94c3-70f673ea24f8,Clove oil,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
d5d515c9-f3c1-482d-bce0-5d64ce6dfd1a,Cloxacillin Sodium,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
e1f5e2a9-9c9a-4d0b-af22-66e2ba6eba42,Clozapine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
ca74c3f5-fa74-45ae-b5b0-c2c60dc454ed,Coagulation Factor IX,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
25f5db47-6a17-4e12-af55-263887f58d9b,Coagulation Factor VIIa [Eptacog Alfa],,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
d7f0be87-44cf-4382-8b2e-6e68b02d175b,Coal Tar,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
f7df7400-f463-4dba-bc25-83ad6fb53b2f,Coal Tar + Precipitated Sulphur + Salicylic Acid,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
ac5fd04b-4b94-41a0-8120-ec83320ff2ca,Coal Tar Solution,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
27cc0ebc-0301-452b-a73f-41a9a049870b,Cod Liver Oil,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
b9aa5fec-2baf-4cfa-a2bb-b6f8f7f86801,Colchicine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
5d1fd625-a986-41a4-8db9-d1fdacc3da9d,Colistimethate Sodium,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
1c93f465-c487-4885-b1c4-5108f898efbf,Conjugated Estrogen (Cream),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
601ce0ab-f2f6-4538-a184-e72a0d0ed8ed,Conjugated Estrogen (Tablet),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
fdcee287-08d8-4028-b2c9-26dffa78952d,Conjugated Estrogen + Bazedoxifene,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
9fc3747a-2951-40d4-8522-fb9bcc6c71bd,Copper Peptide + Procapil + Niacinamide + Biotin + L-Arginine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
bf178d2e-d713-49e3-a026-d539c00c866d,Coral Calcium + Vitamin D3,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
c365d5cc-62a2-47cb-8157-a243a7aa447c,Crisaborole,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
208619fb-d139-4128-bcd4-8e2445ca4309,Crizotinib,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
dad146ee-9c74-4578-9cc5-4252800fc544,Crotamiton,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
6aac1cda-f6f3-4bbe-9c5f-1e39daf47bcc,Cyanocobalamin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
67914bb0-216f-4b19-9cc1-0d01a8c31fee,Cyclizine Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
3c43152e-f61e-4d31-b6fc-6b5590520bd1,Cyclobenzaprine Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
642ce009-b84a-4c5e-8cc5-c13a993192a7,Cyclopentolate Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
a64bc8e7-466e-4bf1-8aea-a60e557bddb5,Cyclophosphamide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
2e23f821-3c78-4e66-955e-1a93286fd073,Cyclosporine (Ophthalmic),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
e978108d-571e-4823-a68f-3ae8c2448cae,Cyclosporine (Oral),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
a7090ac5-7787-4c33-899a-e4698fb9facf,Cyproterone Acetate + Ethinyl Estradiol,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
af3a9a29-c936-4d5e-a0d2-4013cc40edf7,Cytarabine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
f947e816-275d-4a5a-943e-3b42ec4bad68,D-chiro-inositol + Myo-inositol,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
e2e36c56-5df1-42da-9f16-a69bbdeef236,Dabigatran Etexilate Mesylate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
11345ee9-331b-4bd5-bfdc-7c1b92d10116,Dacarbazine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
1749e6c4-92ac-4d66-bc46-755c9cf94a44,Daclatasvir,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
e8ca36b5-aea9-4433-b874-8e4c5c67d3e6,Daclatasvir + Sofosbuvir,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
917a71cd-04f3-47c1-b8c6-fb3cb934fbcc,Dacomitinib,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
a51872c8-09a0-4188-a793-4b349b4bd4d2,Dalteparin Sodium,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
45024ed4-61e6-45b7-aec4-2f3722df5739,Danazol,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
b0421a2f-4d14-4aa6-b512-1d2e581da843,Dantrolene Sodium,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
064bedf0-b1bb-4ba8-a335-50f2378c441d,Dapagliflozin Propanediol,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
0e2d8b4a-c34c-44f1-b5fc-22f836a3c181,Dapoxetine Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
563a2db9-f175-42bd-86cd-bd130c737278,Daprodustat,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
04c9fdb9-4432-41ad-96c9-447b7b465df9,Dapsone,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
c125c48d-199b-4efd-8529-519175ce492d,Darbepoetin Alfa,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
c2cba1ab-34b8-449b-87f5-633b495ed498,Darifenacin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
a61fc867-0cad-430b-81b9-c5ffa3628b00,Darolutamide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
8c9be7c4-5134-4195-b57c-4690bd319323,Dasatinib,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
17202002-37ba-4ca4-ba7d-3ebaee7e52d8,Daunorubicin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
f649b658-561c-433d-bf22-f76957bd8cd9,Decitabine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
e812faeb-884d-44ae-9bd8-97b21322d5c5,Deferasirox,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
999602cc-66b3-4eea-b123-17d9b9fe864c,Deferiprone,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
c28715b8-c3f4-406a-bb73-7ba14e38f00f,Deferoxamine Mesylate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
e588b33f-5b16-4c93-a2fd-f402ef31867a,Deflazacort,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
5f1752c8-6e98-4cf2-a9d8-fc4996b21c7f,Degarelix Acetate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
e86b8fe2-7871-454b-aa1f-44c10d3955f0,Dehydroepiandrosterone,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
e0b961b8-8462-4b9b-aae2-a9b06c6642c2,Delafloxacin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
78bffff2-5c1a-4b66-88ff-5e2470d8e76d,Denosumab,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
b42cf324-bf89-4221-8aaf-70719d93f085,Dequalinium Chloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
388b19e5-6660-4696-8697-083c3215f9fc,Desloratadine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
15e48a63-dfd9-4759-b560-9f8907a0a8e8,Desmopressin Acetate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
636a3502-408c-42d6-a128-a6aa03ed473b,Desogestrel,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
37b6cc6f-267a-4224-98ff-4dde7d28c800,Desonide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
818a27df-a3cb-4631-8c1d-924c20fc9af1,Desoximetasone,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
13275267-83d3-4a43-91b0-3fbdcae8bf8f,Desvenlafaxine Succinate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
17babcb2-5098-447b-b32f-aaabc9641ce4,Deucravacitinib,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
485e7adb-dd81-43b5-8ac7-4879e3708fac,Deutetrabenazine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
24b84c66-3855-4520-aedf-49a7e07661e5,Dexamethasone,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
2bc5ef5d-45c1-4c07-b8bc-f886c5962b5e,Dexamethasone (Ophthalmic),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
68afce9a-1461-4391-981e-a8a20dc7a9f7,Dexamethasone + Chloramphenicol,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
d301ee17-1640-46cf-b189-0440113e6507,Dexamethasone + Levofloxacin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
8e93b126-c591-4b8f-b126-6226cfc5188f,Dexamethasone + Neomycin + Glacial Acetic Acid,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
88f84f63-e187-4d71-9524-2874f3a9cf81,Dexamethasone + Neomycin Sulphate + Polymyxin B Sulphate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
1fdb6c6b-2c5f-429c-b7d7-08a78443b496,Dexamethasone + Tobramycin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
7cb9554c-7f52-4cec-8f79-f6d332d85f1c,Dexibuprofen,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
afae6b61-8063-4ca3-86d5-68bd738dc486,Dexketoprofen,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
4c4a6404-ea26-483f-b492-30e54ceb9722,Dexlansoprazole,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
8916754a-3940-4da6-84d8-dc5bf788e3a2,Dexmedetomidine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
c8569c26-6f95-4912-b7ca-78728b1705bd,Dextran + Dextrose,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
7ba590fc-e5ff-4bff-af72-8c9711ba2c30,Dextran + Hypromellose,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
d85e7264-6ece-4bd5-884f-f9726a60210c,Dextran + Sodium Chloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
01288c4c-2f3d-4130-ade0-6ba86b6d60f1,Dextromethorphan + Bupropion,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
4bbac017-8e51-4b49-9354-27b5d9779f33,Dextromethorphan + Phenylephrine + Triprolidine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
6dd31dd0-fd43-4d9c-968a-2e85154fdee8,Dextromethorphan + Pseudoephedrine + Triprolidine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
d13753bf-f7ca-4ba5-ade2-25c7413485da,Dextromethorphan Hydrobromide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
d6d2b8c1-9ca0-4de5-a6f8-434c0d747de3,Dextromethorphan Hydrobromide + Guaifenesin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
74de5803-5395-453b-88e4-48d24b57266e,Dextromethorphan Polistirex,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
6fe44f43-a4e0-4850-9f5f-1cda7cd22301,Dextrose,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
8466b51a-cadb-42f8-a09b-f3662a38a035,Dextrose & Hartmann's Solution,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
00b27494-67ec-4f11-8464-3f8237e23238,Diazepam,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
dffd24f6-2a68-4f0b-8a27-8ce22c49a4ca,Diazoxide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
5bc685d3-6cf6-407a-b561-8b22fb673729,Diclofenac Diethylamine + Mephenesin + Menthol + Methyl Salicylate + Turpentine Oil,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
fb81ca00-e561-4bcb-882c-b69824a2931d,Diclofenac Potassium,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
74a6685e-b679-453b-aaa6-9ba73156579f,Diclofenac Sodium,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
86f5551c-b7de-4f04-b097-abe5d5d2767a,Diclofenac Sodium (Ophthalmic),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
0621590a-0b04-4392-9e39-14dcbc14e3ae,Diclofenac Sodium + Lidocaine Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
d52d39ae-b3e6-43ce-9ce8-42e4ff878145,Diclofenac Sodium + Methyl Salicylate + Linseed Oil + Menthol,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
4fb244ac-8b6e-4d7b-b107-e8153da115f3,Diclofenac Sodium + Misoprostol,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
5ec4ce79-3ae6-4abf-8c35-c2731ed2e6e0,Dicycloverine Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
0aeae8c9-6275-46c7-bb58-8d2425976604,Dienogest,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
829f37f7-2720-4b5e-8536-758ed8a448a5,Dienogest + Estradiol Valerate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
7ac7b535-a44c-4fea-9da9-188a547c3387,Diethylamine Salicylate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
97374d88-f22f-4764-8900-c63521a3f422,Diethylcarbamazine Citrate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
a72ab850-3dd5-46ef-b631-065fd62482f1,Difamilast,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
